type,millis,sensor_x,sensor_y,sensor_z
4,1659069807190,-0.01574287,0.02469641,-0.027995082
10,1659069807193,0.0444,0.0063,-0.3266
10,1659069806192,-0.2227,0.0464,0.0817
10,1659069807216,-0.0072,0.019,-0.2592
4,1659069807211,-0.031154128,0.024958208,-0.024399703
10,1659069807234,-0.0692,-0.0053999997,-0.184
4,1659069807250,-0.046443213,0.0053930674,-0.007958702
4,1659069807233,-0.03869395,0.0073652896,-0.008063421
10,1659069807252,0.0308,-0.029199999,-0.1299
4,1659069807270,-0.040317107,0.004886922,-0.019233529
4,1659069806271,0.063582346,-0.008918633,-0.01569051
10,1659069807272,0.0128999995,-0.0323,0.031
10,1659069806292,-0.1934,0.033299997,-0.0677
4,1659069807290,-0.008604473,-2.2689281E-4,-0.007644542
10,1659069806273,-0.096,0.022599999,0.0221
4,1659069806290,0.08285078,-6.806784E-4,-0.0072954763
10,1659069807292,-0.1016,-0.0654,0.0849
4,1659069807310,0.016772615,0.0075572757,-0.0029321532
10,1659069807313,-0.0418,-0.0053,0.0839
10,1659069806332,-0.1187,0.0682,-0.30179998
4,1659069806310,0.079395026,-0.014276793,0.01850049
4,1659069806330,0.060981803,-0.03679154,0.041905355
10,1659069807332,-0.0503,0.0018999999,0.0374
10,1659069807372,0.0266,0.0657,-0.2144
4,1659069807350,0.057927478,-0.010960667,-0.0021293017
10,1659069807352,-0.0111,-0.023699999,-0.1041
4,1659069807370,0.05597271,0.006492625,-0.0056897732
4,1659069807390,0.04426155,0.01282817,0.0012217305
10,1659069807392,-0.0109,0.008599999,-0.32439998
4,1659069807331,0.041067597,2.7925268E-4,3.6651915E-4
10,1659069806432,0.1127,-0.047199998,-0.2556
10,1659069807434,-0.028199999,-0.0297,-0.306
10,1659069807413,-0.019199999,0.0019999999,-0.377
4,1659069806430,-0.05297074,-0.012130038,0.026389379
4,1659069807433,-0.0063006384,-0.007906342,0.009930924
4,1659069807410,0.015097098,0.00832522,0.0027576203
10,1659069806452,0.0977,-0.0502,-0.1451
10,1659069807452,0.0378,0.0,-0.248
4,1659069806450,-0.05297074,-0.021851523,0.012409291
4,1659069807450,-0.019408062,-5.9341197E-4,0.006736971
4,1659069807470,-0.019547688,0.014102261,0.011222467
4,1659069806490,-0.029600784,-0.02321288,-0.0024783674
10,1659069807472,0.076,0.0123,-0.16219999
4,1659069807491,-0.00715585,0.012531464,0.0057595866
10,1659069807493,0.1157,-0.0245,-0.1936
10,1659069807516,0.1656,-0.063099995,-0.2235
4,1659069807515,-0.015323991,0.016318828,-0.011309734
10,1659069807532,0.0909,-0.0705,-0.1661
4,1659069807531,-0.011100294,0.017959438,-0.016353736
10,1659069807554,0.125,-0.0687,-0.1865
4,1659069807551,-0.008360127,0.034121186,-0.019216076
10,1659069807573,0.14209999,-0.0475,-0.1767
4,1659069807570,-0.014241886,0.059253927,-0.033196162
10,1659069807593,0.0764,-0.0349,-0.0885
4,1659069807591,-0.010349803,0.06501351,-0.04796165
4,1659069807615,0.002565634,0.04511676,-0.047804568
4,1659069807630,0.014678219,0.03354523,-0.03255039
10,1659069807615,-0.1335,-0.042099997,2.0E-4
10,1659069807632,-0.1797,-0.0021,0.0117
4,1659069807650,0.035133477,0.026616272,-0.0150621915
10,1659069807653,-0.1707,0.025899999,0.0049
4,1659069807670,0.041364305,0.02019346,-0.010646508
10,1659069807672,-0.076799996,0.0309,-0.0876
10,1659069807692,-0.0726,0.0349,-0.1501
4,1659069807690,0.03968879,0.015655603,-0.014800392
10,1659069807732,-0.1856,0.0633,-0.1786
4,1659069807711,0.036233034,6.806784E-4,-0.001012291
4,1659069807730,0.034330625,-0.006091199,0.015341444
10,1659069807714,-0.1857,0.0387,-0.15359999
4,1659069807770,0.007278023,-0.029286625,0.022567106
4,1659069807750,0.023980824,-0.011065387,0.025097834
10,1659069807773,-0.0268,0.0142,-0.2889
10,1659069807752,-0.0905,0.096999995,-0.2232
4,1659069807790,-0.0132295955,-0.041695915,0.017558012
10,1659069807793,-0.0438,-0.0169,-0.2886
10,1659069807814,-0.081599995,-0.0157,-0.2228
10,1659069807832,-0.014599999,-0.072,-0.2077
4,1659069807830,-0.035168383,-0.055571284,0.047996555
4,1659069807814,-0.024940755,-0.04872959,0.0336674
10,1659069807852,0.1475,-0.029199999,-0.1156
4,1659069807850,-0.031468287,-0.058189277,0.044296455
10,1659069807872,0.20189999,-0.0848,-0.1016
4,1659069807870,-0.019861847,-0.04754277,0.024731316
4,1659069807890,-7.853982E-4,-0.0109083075,-0.004886922
10,1659069807893,0.24069999,-0.053299997,-0.14459999
4,1659069807930,0.008796459,4.5378561E-4,0.012095132
4,1659069807911,0.0074874624,0.007452556,-0.0127583565
10,1659069807915,0.0142,-0.102299996,-0.1548
10,1659069807933,-0.0714,-0.0345,-0.1633
10,1659069807952,0.113199994,0.0127,-0.18159999
4,1659069807950,-0.0025830872,-1.3962634E-4,0.0027576203
4,1659069807970,-0.013665928,-0.018273598,-0.01998402
10,1659069807972,0.1126,-0.0165,-0.17199999
4,1659069807990,-0.011746066,-0.017662732,-0.029129544
10,1659069808032,-0.023599999,-0.0022,-0.0484
10,1659069808013,-0.1019,-0.0019999999,-0.0486
4,1659069808030,0.018081611,-0.015882496,0.002565634
10,1659069807992,0.0047,-0.0436,-0.1251
10,1659069808013,-0.1019,-0.0019999999,-0.0486
4,1659069808050,0.020996312,-0.033056535,8.3775807E-4
10,1659069808052,0.0422,-0.0050999997,-0.0757
10,1659069808073,0.1648,-0.0279,-0.0933
4,1659069808070,0.03239331,-0.040142573,-0.022148227
10,1659069808092,0.1129,-0.051799998,-0.1096
4,1659069808090,0.040910516,-0.027436575,-0.045029495
10,1659069808112,0.0069,-0.0861,-0.1048
4,1659069808110,0.04703662,-0.020926498,-0.040421825
4,1659069808130,0.04939282,-0.026057765,-0.04769985
10,1659069808132,0.1072,-0.0626,-0.1677
4,1659069808151,0.038659044,-0.037803832,-0.07513642
4,1659069808170,0.05321509,-0.03790855,-0.09361946
10,1659069808152,0.0999,-0.0784,-0.1715
10,1659069808175,0.0552,-0.0233,-0.0986
4,1659069808191,0.07532841,-0.026947884,-0.07258824
10,1659069808213,0.0383,0.0016,-0.22039999
10,1659069808192,-0.15359999,-0.038399998,-0.0729
4,1659069808211,0.090687305,-0.005323254,-0.059288833
4,1659069808230,0.07623598,-0.011222467,-0.072797686
10,1659069808232,0.1433,0.0095999995,-0.3163
10,1659069808252,0.2003,-0.038599998,-0.29659998
4,1659069808251,0.052883476,-0.029286625,-0.10049606
10,1659069808294,0.28329998,-0.102699995,0.0347
4,1659069808293,0.014782939,-0.183661,-0.20289452
4,1659069808310,0.052726395,-0.38707912,-0.3151192
10,1659069808312,0.6369,-0.1582,0.3161
10,1659069808333,1.3587999,-0.2552,0.8028
4,1659069808371,0.59063685,-1.1549193,-1.4317285
10,1659069808352,1.9849,-0.8786,1.4805
4,1659069808350,0.30415854,-1.0090446,-0.93430966
4,1659069808392,1.0521892,-0.7757639,-1.7940414
10,1659069808393,2.3936,-1.7753999,4.0417
10,1659069808413,1.2413,-2.2343,4.9161
4,1659069808411,1.8188949,0.13700834,-1.8521434
10,1659069808433,0.5433,-2.1176999,4.4639997
10,1659069808452,0.4403,-1.9153999,2.5409
4,1659069808431,2.73535,1.3138664,-1.6692678
4,1659069808450,3.3727267,2.443112,-1.3794907
4,1659069808470,3.8048177,3.8567588,-0.96324724
10,1659069808473,0.0132,-1.4353,1.7472
4,1659069808492,4.407288,5.055643,-0.6721961
10,1659069808493,1.1931,-2.0212,1.0936999
4,1659069808510,5.2116055,5.5014524,-0.60852647
10,1659069808512,-0.0105,-3.1557999,0.2584
4,1659069808551,5.783393,5.4426694,0.38086575
10,1659069808557,-0.6685,-3.7013,-4.913
4,1659069808530,5.909999,5.394743,-0.18277088
10,1659069808532,-1.7157999,-3.6157,-1.5452
10,1659069808575,2.1497,-2.2767,-7.7458997
4,1659069808575,4.790702,5.07081,0.7209781
10,1659069808594,5.6001997,-1.1358,-8.1135
10,1659069808632,3.636,0.22749999,-8.1529
4,1659069808593,3.570804,3.90486,0.45659557
10,1659069808612,5.6366997,-1.0383999,-7.6535997
4,1659069808630,1.2495685,2.062246,-0.88793623
4,1659069808650,-0.022130774,1.0832735,-1.1522489
4,1659069808610,2.3902981,3.1745446,-0.398703
10,1659069808655,3.4694,0.4326,-6.6626
10,1659069808673,2.468,-0.6975,-4.5539
10,1659069808673,2.468,-0.6975,-4.5539
4,1659069808690,-1.4047108,1.439949,-1.5185237
10,1659069808692,0.70559996,-0.80649996,-2.5087
4,1659069808710,-1.629771,1.3842555,-1.4673855
10,1659069808732,-0.87939996,-0.8569,-1.3701999
4,1659069808730,-1.8179698,1.1933863,-1.4266845
10,1659069808714,0.1236,-0.8534,-1.9339999
4,1659069808750,-1.9251505,1.0647206,-1.3381613
10,1659069808752,-1.1615,-0.8275,-0.90349996
10,1659069808772,-1.7586,-0.8799,-0.5114
4,1659069808770,-1.919356,0.87327546,-1.2841784
4,1659069808790,-1.8365926,0.31492722,-1.1617785
4,1659069808810,-1.8497,-0.2526713,-0.9098925
10,1659069808792,-2.4758,-0.63989997,-0.2995
10,1659069808812,-3.0014,-0.4816,-0.37989998
4,1659069808831,-1.9342786,-0.8238478,-0.5783323
10,1659069808832,-2.9204,-0.0207,-0.1353
10,1659069808852,-2.3216999,-0.0127,0.2516
10,1659069808892,-0.44149998,-0.58309996,0.67069995
4,1659069808890,-2.1166306,-2.0854065,-0.03673918
10,1659069808872,-1.3364999,-0.2541,0.4613
4,1659069808850,-2.015227,-1.3324018,-0.29969049
4,1659069808870,-2.0692275,-1.7741446,-0.124162726
10,1659069808912,0.1488,-0.70309997,0.9145
4,1659069808910,-2.067587,-2.4164433,-0.009477138
10,1659069808932,0.47529998,-0.66389996,1.1883
4,1659069808930,-1.928868,-2.7142837,-0.041050144
10,1659069808952,0.2447,-0.6275,1.0911
4,1659069808950,-1.7665001,-2.7912004,-0.011397
4,1659069808971,-1.6119337,-2.7296252,0.10234611
10,1659069808973,0.387,-0.4966,1.0551
4,1659069808990,-1.4391286,-2.5907319,0.15561356
10,1659069808992,0.5403,-0.49049997,1.0179
10,1659069809013,0.76089996,-0.4903,0.9723
4,1659069809010,-1.2225333,-2.4899042,0.12966052
4,1659069809030,-0.99506456,-2.3754804,0.1301492
10,1659069809032,0.3001,-0.5345,0.9611
4,1659069809050,-0.7396007,-2.2879696,0.19812977
10,1659069809052,0.0809,-0.2686,0.83
4,1659069809070,-0.581247,-2.1212556,0.2637367
10,1659069809134,-0.2021,-0.102699995,-0.0435
10,1659069809072,-0.23809999,-0.1665,0.3252
4,1659069809091,-0.54117423,-1.9478747,0.3902207
10,1659069809093,-0.097899996,-0.0475,-0.042
4,1659069809190,-0.45769513,-2.088967,0.48729593
4,1659069809170,-0.4561418,-2.018386,0.4696681
4,1659069809110,-0.5316971,-1.7521535,0.42449898
4,1659069809150,-0.3965388,-1.9150975,0.46931905
4,1659069809130,-0.43544218,-1.7441075,0.4298746
10,1659069809112,0.29979998,-0.104899995,-0.094799995
10,1659069809172,-0.0733,-0.012999999,-0.3619
10,1659069809152,-0.4173,-0.085999995,-0.3608
10,1659069809192,-0.3258,-0.0479,-0.055099998
4,1659069809210,-0.3997502,-2.2100058,0.5622927
10,1659069809212,-0.52739996,-0.1282,0.1704
4,1659069809231,-0.3336895,-2.3475378,0.611511
10,1659069809233,-0.3299,-0.115899995,0.42119998
4,1659069809253,-0.20093976,-2.5660179,0.6195919
10,1659069809254,-0.4077,-0.2844,0.7302
4,1659069809270,-0.033073988,-2.751564,0.61919045
10,1659069809272,-0.2927,-0.32549998,0.843
4,1659069809290,0.1254019,-2.7765222,0.56887263
10,1659069809292,0.2561,-0.29209998,0.95739996
4,1659069808270,0.029914944,-0.10002482,-0.14884168
10,1659069808273,0.24849999,-0.073,-0.2608
4,1659069809310,0.32859313,-2.653616,0.5288522
4,1659069808330,0.13836971,-0.6331182,-0.52331954
10,1659069809313,0.22729999,-0.3199,1.1186
10,1659069808372,2.3866,-1.2695,2.6311998
4,1659069809330,0.6096784,-2.4953845,0.5117829
4,1659069809370,0.9768782,-2.38967,0.40395644
4,1659069809350,0.87959355,-2.4267232,0.47476447
10,1659069809412,0.46679997,-0.295,-0.1109
10,1659069809372,0.54679996,-0.3344,0.0534
10,1659069809432,0.4578,-0.2285,-0.22459999
10,1659069809333,0.1687,-0.4642,1.2281
4,1659069809450,1.181169,-1.6841555,0.12800245
4,1659069809410,1.0091493,-2.2868001,0.17756979
10,1659069809392,0.68869996,-0.4296,-0.33159998
4,1659069809430,1.0905166,-2.0531006,0.12646656
10,1659069809452,0.2351,-0.264,-0.2875
4,1659069809390,0.979025,-2.391415,0.2777866
10,1659069809353,0.1525,-0.5189,0.7175
10,1659069809472,0.46809998,-0.1255,-0.56009996
10,1659069809493,1.2089,-0.2546,-1.0067999
4,1659069809470,1.2844751,-1.2414004,0.13006194
10,1659069809512,1.1947,-0.29209998,-1.1475999
4,1659069809491,1.283585,-0.84107417,0.017994344
4,1659069809510,1.2414701,-0.43715262,-0.1513375
4,1659069809570,1.2356232,1.0520844,-0.33943164
4,1659069809551,1.18733,0.5521698,-0.30373964
4,1659069809590,1.3508674,1.4167535,-0.26600564
10,1659069809532,1.1186,-0.1884,-1.0116999
10,1659069809633,2.2015998,0.3227,-1.6376
4,1659069809530,1.1991808,0.023265239,-0.22771311
10,1659069809592,0.76769996,-0.23259999,-0.75949997
10,1659069809574,0.77379996,-0.7102,-0.5618
10,1659069809633,2.2015998,0.3227,-1.6376
10,1659069809552,1.5728999,-0.31379998,-0.8275
4,1659069809610,1.277773,1.7838312,-0.25418976
10,1659069809614,1.3454,0.13769999,-1.5093
4,1659069809651,1.0076659,3.346599,-0.4262094
10,1659069809652,2.3353,-0.21169999,-1.0187
10,1659069809673,0.6558,-1.2313,-0.70519996
4,1659069809670,1.1980987,3.893655,-0.37604862
10,1659069809692,0.3362,-1.0185,-1.157
4,1659069809690,1.4583972,3.726121,-0.3906396
10,1659069809715,0.6063,-0.5317,-1.6771
4,1659069809710,1.3697344,3.280416,-0.53949875
10,1659069809733,0.8127,-0.098799996,-1.9621999
10,1659069809733,0.8127,-0.098799996,-1.9621999
4,1659069809751,0.6503097,2.3898969,-0.7373493
10,1659069809757,-0.8833,-0.1774,-1.7285999
4,1659069809772,0.49799478,1.9737928,-0.5670575
10,1659069809773,-1.5109,-0.0049,-1.6319
4,1659069809790,0.2083225,1.3179156,-0.4346219
10,1659069809792,-1.8852999,0.2527,-1.7665
4,1659069809810,-0.12650147,0.47776642,-0.3718075
10,1659069809814,-1.9236,0.49879998,-1.2258999
10,1659069809833,-2.1334999,0.4201,-0.4184
4,1659069809832,-0.234293,-0.2207318,-0.32555628
4,1659069809850,-0.23713788,-0.6825459,-0.17692402
10,1659069809852,-2.4196,0.3831,-0.095
10,1659069809872,-2.5611,0.5205,-0.5067
4,1659069809870,-0.2933375,-1.1556698,0.03502876
10,1659069809892,-1.9635999,0.9989,-1.3793
4,1659069809890,-0.50659925,-1.8978187,0.17971656
10,1659069809912,-1.4195,0.629,-2.5298998
4,1659069809910,-0.96961766,-2.7138648,0.20837486
10,1659069809933,-0.63119996,0.3159,-3.1401
10,1659069809952,0.313,-0.2109,-3.9782
4,1659069809932,-1.5849684,-3.6748605,0.18629645
4,1659069809951,-2.3975413,-5.1569943,-0.08908161
4,1659069809971,-2.9888065,-6.299417,-0.3885801
10,1659069809972,1.1968,-0.7506,-2.6499999
10,1659069809992,0.4931,-0.8172,-0.86139995
4,1659069809990,-3.0355988,-6.457247,-0.29663616
10,1659069810012,-0.024999999,-0.8204,1.0634999
4,1659069810010,-2.6275582,-5.6206756,0.13671164
10,1659069810033,0.071499996,-0.80539995,1.4821999
10,1659069810033,0.071499996,-0.80539995,1.4821999
10,1659069810053,0.0686,-0.4077,1.3529999
4,1659069810070,-0.6784793,-1.1072369,0.9696002
10,1659069810072,-0.055,-0.38349998,0.74899995
4,1659069810050,-1.3286319,-2.48219,0.73132783
4,1659069810090,-0.35796702,-0.07813839,1.0754195
4,1659069810114,-0.38109264,0.25638887,1.0897138
10,1659069810097,0.65929997,-0.38369998,-0.2373
10,1659069810115,0.8251,-0.169,-1.5884
10,1659069810132,1.3357999,-0.0747,-1.6431999
4,1659069810130,-0.6889338,0.4124562,1.0873924
4,1659069810150,-0.85777694,0.92029464,1.0554879
4,1659069810190,-0.114947386,3.703257,1.0617012
10,1659069810172,2.0519,-0.39699998,1.4830999
4,1659069810170,-0.6331356,2.0173562,1.0512468
10,1659069810152,1.8354,-0.22129999,-0.19649999
10,1659069810192,2.3307,-0.318,1.9983
4,1659069810214,0.4706455,5.067267,0.99825853
4,1659069810230,0.89401,5.5142283,0.7325671
10,1659069810215,1.8389,-0.9226,1.522
10,1659069810232,2.669,-0.95419997,0.8409
4,1659069810250,1.0904468,5.6205535,0.38856265
10,1659069810252,2.4908,-1.2480999,0.3867
4,1659069810271,1.2594645,5.2227583,0.065798916
10,1659069810293,2.4436998,-0.88409996,0.4143
10,1659069810272,2.3177,-0.9709,0.70949996
10,1659069810332,-1.1414,-0.9912,0.62979996
4,1659069810316,1.5189252,4.3296556,-0.5717175
4,1659069810330,1.7817892,3.897774,-0.47191957
4,1659069810350,1.9131601,3.27806,-0.27633798
4,1659069810370,1.655759,2.7893853,-0.28834584
10,1659069810372,0.3612,0.0589,-1.1137999
4,1659069810390,1.4340847,2.4263043,-0.5179788
10,1659069810393,0.8246,-0.3139,-0.3078
10,1659069810413,0.1357,-1.0301,1.55
10,1659069810413,0.1357,-1.0301,1.55
4,1659069810430,2.33738,3.139952,-0.18907152
10,1659069810433,-0.82799995,-0.815,1.3002
4,1659069810550,1.7517172,1.6031896,-1.1145847
10,1659069810512,2.7396,-1.4420999,-1.5606999
10,1659069810478,1.9948,-0.5352,-2.0832
10,1659069810552,-0.2005,-0.7705,-2.6813998
4,1659069810530,1.9556589,2.432256,-1.0961889
10,1659069810532,1.554,-1.2659,-1.9595
10,1659069810572,-0.2744,-0.4219,-2.3277
4,1659069810570,1.2958372,0.8743925,-1.1025419
4,1659069810590,0.84562945,0.4005007,-0.9956929
10,1659069810592,-1.4828,-0.36409998,-1.8829
10,1659069810632,-1.8511,1.4897,-1.4370999
4,1659069810650,0.7199134,-1.6435068,-0.8646536
10,1659069810613,-1.1915,0.7206,-1.4861
10,1659069810652,-2.7947,0.3592,-2.8925998
4,1659069810630,0.8479857,-0.8595223,-0.996007
4,1659069810693,-0.0768643,-1.5422428,-0.27799603
10,1659069810672,-2.2725,0.0799,-1.8951
4,1659069810613,0.65106016,-0.07834783,-0.8653866
4,1659069810670,0.11466813,-1.6911892,-0.54237854
10,1659069810694,-1.2383,-0.17,-0.7468
4,1659069810710,-0.030839968,-1.4238571,-0.19100884
10,1659069810714,-0.5144,-0.22219999,-0.304
4,1659069810731,-0.0018151425,-1.1543434,-0.121387646
10,1659069810733,-0.3403,-0.177,-0.3048
4,1659069810810,-0.3095167,-0.71579444,-0.11128219
10,1659069810832,0.025799999,-0.1815,-0.8856
10,1659069810812,0.35529998,-0.3628,-1.2329999
10,1659069810852,-0.3999,-0.21409999,-0.5208
4,1659069810830,-0.48757517,-0.727907,-0.24993114
10,1659069810752,0.2796,0.1485,-0.4766
4,1659069810750,0.0360585,-0.6426302,-0.024678955
10,1659069810772,0.996,-0.0638,-1.4849
4,1659069810850,-0.5373345,-0.65865237,-0.16828464
10,1659069810793,0.8103,-0.21519999,-1.5001
10,1659069810872,-0.5093,-0.2146,-0.24599999
10,1659069810793,0.8103,-0.21519999,-1.5001
4,1659069810871,-0.5595351,-0.4818854,-0.1325403
4,1659069810892,-0.5603903,-0.41620865,-0.0636347
4,1659069810910,-0.59564596,-0.37159804,-0.020245818
4,1659069810770,-0.036233034,-0.3903429,-0.06529277
10,1659069810893,-0.4913,-0.1488,-0.33969998
10,1659069810912,-0.27109998,-0.16679999,-0.3189
10,1659069810953,-0.37539998,-0.074499995,-0.19139999
4,1659069810930,-0.6022433,-0.3550698,0.019704767
10,1659069810993,0.030299999,-0.044999998,-0.3252
10,1659069810974,-0.1642,-0.0641,-0.033
4,1659069810970,-0.6486865,-0.54887116,0.11747811
4,1659069810990,-0.72953016,-0.5868495,0.14114478
4,1659069810950,-0.6235014,-0.49946088,0.087057024
10,1659069810933,-0.491,-0.2175,-0.27019998
10,1659069811013,-0.085099995,-0.0844,-0.6738
4,1659069811010,-0.8923519,-0.8188561,0.17228144
4,1659069811030,-1.111286,-1.2791344,0.20334831
10,1659069811032,-0.3676,0.024899999,-1.2692
10,1659069811052,-0.1277,-0.0858,-2.6824
4,1659069811051,-1.6627752,-2.0803452,0.2714336
10,1659069811072,0.30679998,-0.2889,-3.2259
4,1659069811070,-2.402376,-3.0328412,0.21263346
4,1659069811111,-3.743993,-4.7664766,-0.26771605
10,1659069811113,2.0152,-1.5367999,-2.5384
4,1659069811090,-3.0991812,-4.0057573,0.010855948
4,1659069811130,-4.3536367,-5.3494515,-0.6034476
10,1659069811132,2.7617,-2.1907,-1.6076
10,1659069811092,1.2911999,-0.49859998,-2.498
4,1659069811150,-4.3863616,-5.4491973,-0.7603352
10,1659069811155,2.3827999,-1.8108,0.53709996
4,1659069811172,-3.843093,-4.829972,-0.5812819
10,1659069811174,1.5324,-1.2208999,2.7523
4,1659069811190,-2.903774,-3.5214984,-0.404131
10,1659069811192,1.0242,-0.3766,3.4283
4,1659069811230,-1.04348,-0.9545206,0.052394785
10,1659069811232,0.2351,-0.8104,2.2863
4,1659069811210,-1.9201239,-2.1066823,-0.19633208
10,1659069811212,0.16229999,-0.6224,3.3831
4,1659069811250,-0.52431434,-0.12226032,0.041015238
10,1659069811252,1.3047999,-0.65779996,1.1143
4,1659069811272,-0.21558307,0.44984117,-0.086323984
10,1659069811273,1.0259,-0.7326,0.68079996
4,1659069811290,0.027611108,0.56238,-0.16491616
10,1659069811293,1.068,-0.37109998,0.6946
4,1659069810290,1.3854424,4.689525,-0.3538306
10,1659069811312,1.0285,-0.5063,0.4552
4,1659069811310,0.1179668,0.30826005,-0.28893927
4,1659069811332,0.040648717,-0.016702801,-0.3881612
10,1659069811333,1.0005,-0.7288,0.21579999
10,1659069810317,0.5997,-1.2176,0.613
4,1659069811350,-9.0757123E-4,-0.2987829,-0.4068537
10,1659069811353,-0.039699998,-1.5817,0.75879997
10,1659069810352,-1.0862,-0.22639999,-0.301
10,1659069811374,0.1811,-1.0932,2.1873999
4,1659069811373,0.2714336,-0.5991192,-0.34175292
4,1659069811391,0.820776,-0.43823472,-0.5929058
10,1659069811392,1.2003,0.4666,2.22
10,1659069811412,0.4292,0.43949997,0.68119997
4,1659069811410,1.1121762,-0.083671086,-0.78377503
4,1659069811430,1.1139913,0.3135135,-0.64486426
10,1659069811432,-0.2923,-0.1135,-0.43609998
4,1659069811450,1.112438,0.40303144,-0.5726251
10,1659069811452,-0.14199999,-0.0018999999,-0.64019996
10,1659069811473,-0.6131,0.1996,-1.6796
4,1659069811473,1.0848967,0.053878315,-0.5419771
4,1659069811490,0.7550818,-0.10161307,-0.4456349
10,1659069811493,-1.0117999,0.2314,-2.7159
4,1659069811510,0.32121038,-0.16943656,-0.25436428
10,1659069811513,-1.3457999,0.2705,-2.6302
4,1659069811530,0.012723451,-0.20931734,-0.10728539
10,1659069811536,-1.0943999,0.42299998,-1.7858
4,1659069811552,-0.13725269,-0.22661355,-0.027174776
10,1659069811553,-0.86649996,0.3382,-1.275
4,1659069810470,2.7085764,3.236172,-0.22251202
4,1659069810450,2.8370502,3.1703207,-0.053162728
4,1659069810511,1.9428307,3.16121,-0.94286174
4,1659069810494,2.1328971,3.3171554,-0.6396457
10,1659069810452,0.1445,-0.6328,-0.4755
10,1659069810495,3.5402,-1.3364999,-2.129
4,1659069811570,-0.21739821,-0.25062928,0.09679596
10,1659069811573,-1.1119,0.183,-0.9598
4,1659069811590,-0.057962384,0.13292427,0.446909
10,1659069811592,-0.4836,-0.2312,1.6590999
10,1659069811612,0.3742,1.0108,0.6387
4,1659069811610,0.4256858,0.3410897,0.16395622
10,1659069811635,-0.0568,-0.3929,-0.6168
4,1659069811631,0.4355469,0.6556504,0.27481955
10,1659069811652,0.082499996,-0.8519,-1.4036
4,1659069811650,0.25357887,0.6879215,0.39823177
10,1659069811672,1.2885,-0.3394,-1.9943
4,1659069811670,-0.04759513,0.5036322,0.38901645
10,1659069811692,0.8014,0.1769,-2.8472998
4,1659069811691,-0.71530575,-0.1155757,0.12938125
4,1659069811710,-1.4515903,-1.1399443,-0.037140608
10,1659069811714,-0.9015,-0.0513,-1.2451999
4,1659069811770,-0.13772394,-0.306794,0.26532495
10,1659069811732,-1.5375999,0.0037,2.037
10,1659069811754,-1.5347999,0.0218,4.6748
10,1659069811792,-0.010799999,-0.204,1.1898
4,1659069811730,-1.6457583,-1.3746911,-0.118088976
4,1659069811810,0.25258404,0.016144296,0.33012903
10,1659069811773,-1.2179999,0.0598,2.5904999
4,1659069811790,0.16233307,-0.005375614,0.44807836
10,1659069811754,-1.5347999,0.0218,4.6748
10,1659069811812,1.125,-0.257,0.1191
10,1659069811832,1.5218999,-0.40739998,-0.3617
4,1659069811830,0.2098933,0.024748769,0.14988887
4,1659069811890,0.16674876,-0.1915848,-0.18411478
4,1659069811910,0.18414968,-0.014486233,-0.1489464
10,1659069811912,-0.1681,-0.0289,-0.0888
4,1659069811930,0.19367918,0.099239424,-0.093305305
10,1659069811853,1.2441,-0.22999999,-0.2879
4,1659069811951,0.18921115,0.14777702,-0.07122689
10,1659069811972,-0.155,-0.0061,-0.3083
10,1659069811952,0.0297,0.0985,-0.23799999
10,1659069811853,1.2441,-0.22999999,-0.2879
4,1659069811870,0.16465436,-0.1915848,-0.1601514
10,1659069811892,-0.051799998,0.0094,0.0953
10,1659069811872,0.3811,-0.1182,-0.0534
4,1659069811971,0.15840608,0.10697123,-0.073059484
10,1659069811992,-0.1204,-0.047,-0.2268
10,1659069811932,-0.1532,-0.0223,-0.2446
4,1659069811990,0.12351695,0.059725165,-0.06513569
4,1659069812030,0.0959582,0.10234611,-0.09684832
4,1659069812051,0.074612826,0.034348078,-0.06965609
4,1659069812010,0.10733775,0.08210029,-0.085416414
10,1659069812092,-0.32819998,-0.0117999995,-0.2509
10,1659069812032,-0.012499999,-0.0859,-0.3312
4,1659069812110,0.025167648,0.116273835,-0.051679198
4,1659069812090,0.025097834,0.034208454,0.0030892328
4,1659069812070,0.04256858,0.014172073,-0.039252456
10,1659069812012,0.063,-0.0436,-0.2393
10,1659069812052,-0.33859998,-0.037699997,-0.2471
10,1659069812072,-0.42319998,-0.0168,-0.2075
10,1659069812114,0.068799995,-0.0255,-0.2759
10,1659069812135,-0.16239999,0.0708,-0.5622
4,1659069812190,-0.31920326,0.012863076,-0.040631264
10,1659069812135,-0.16239999,0.0708,-0.5622
10,1659069812172,-0.0436,0.076699995,-0.8868
4,1659069812151,-0.074717544,0.03944444,-0.09721484
4,1659069812210,-0.39095375,0.0030717794,-0.02815216
10,1659069812213,0.1978,-0.1039,-0.2999
4,1659069812170,-0.20511109,0.007120943,-0.06970845
10,1659069812152,-0.1493,0.100499995,-0.8502
10,1659069812192,0.1715,0.032199997,-0.7046
4,1659069812250,-0.32405528,-0.11597713,-0.043668136
10,1659069812292,-0.0167,-0.1716,0.6594
10,1659069812234,0.113299996,-0.15089999,0.1355
10,1659069812273,-0.0572,-0.1548,0.8224
4,1659069812271,-0.19486602,-0.088872164,-0.04649557
10,1659069812253,-0.1227,-0.138,0.5894
4,1659069812233,-0.39079666,-0.039147735,-0.045622908
4,1659069812290,-0.03429572,-0.022654373,-0.036494836
